0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00
-1.477539496824065432e-05,0.000000000000000000e+00,9.999999998908438714e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999998908438714e-01,0.000000000000000000e+00,-1.477539496824065432e-05,4.000121788335820328e-01,0.000000000000000000e+00,4.000008654326200341e-01,0.000000000000000000e+00
-5.900266506284492613e-05,0.000000000000000000e+00,9.999999982593427150e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999982593427150e-01,0.000000000000000000e+00,-5.900266506284492613e-05,4.000486338787926366e-01,0.000000000000000000e+00,4.000034548613172758e-01,0.000000000000000000e+00
-1.325334378298587666e-04,0.000000000000000000e+00,9.999999912174438732e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999912174438732e-01,0.000000000000000000e+00,-1.325334378298587666e-04,4.001092430653059306e-01,0.000000000000000000e+00,4.000077563898526423e-01,0.000000000000000000e+00
-2.352193399950068650e-04,0.000000000000000000e+00,9.999999723359306314e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999723359306314e-01,0.000000000000000000e+00,-2.352193399950068650e-04,4.001938844709778120e-01,0.000000000000000000e+00,4.000137560273485660e-01,0.000000000000000000e+00
-3.669119965360624212e-04,0.000000000000000000e+00,9.999999326877910821e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999999326877910821e-01,0.000000000000000000e+00,-3.669119965360624212e-04,4.003024363185408996e-01,0.000000000000000000e+00,4.000214377239824648e-01,0.000000000000000000e+00
-5.274630294062808379e-04,0.000000000000000000e+00,9.999998608913666098e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999998608913666098e-01,0.000000000000000000e+00,-5.274630294062808379e-04,4.004347769720246197e-01,0.000000000000000000e+00,4.000307834064772972e-01,0.000000000000000000e+00
-7.167240559219136562e-04,0.000000000000000000e+00,9.999997431532808845e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999997431532808845e-01,0.000000000000000000e+00,-7.167240559219136562e-04,4.005907849329114478e-01,0.000000000000000000e+00,4.000417730133923322e-01,0.000000000000000000e+00
-9.345466868266421841e-04,0.000000000000000000e+00,9.999995633111496973e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999995633111496973e-01,0.000000000000000000e+00,-9.345466868266421841e-04,4.007703388360396857e-01,0.000000000000000000e+00,4.000543845302135804e-01,0.000000000000000000e+00
-1.180782524045592523e-03,0.000000000000000000e+00,9.999993028760724156e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-9.999993028760724156e-01,0.000000000000000000e+00,-1.180782524045592523e-03,4.009733174452628779e-01,0.000000000000000000e+00,4.000685940242466043e-01,0.000000000000000000e+00
