0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.01,0.01,0.01,0.01,0.0
0.0,0.004750000000000001,0.0,0.10500000000000001,0.10200000000000001,0.097,0.10500000000000001,0.1,0.11,0.11,0.11,0.11,0.0
0.0,0.009500000000000001,0.0,0.11000000000000001,0.10400000000000001,0.094,0.11000000000000001,0.1,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.0
0.0,0.014250000000000002,0.0,0.11500000000000002,0.10600000000000001,0.091,0.11500000000000002,0.1,0.31000000000000005,0.31000000000000005,0.31000000000000005,0.31000000000000005,0.0
0.0,0.019000000000000003,0.0,0.12000000000000002,0.10800000000000001,0.088,0.12000000000000002,0.1,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.41000000000000003,0.0
0.0,0.023750000000000004,0.0,0.12500000000000003,0.11000000000000001,0.08499999999999999,0.12500000000000003,0.1,0.51,0.51,0.51,0.51,0.0
0.0,0.028500000000000004,0.0,0.13000000000000003,0.11200000000000002,0.08199999999999999,0.13000000000000003,0.1,0.61,0.61,0.61,0.61,0.0
0.0,0.03325,0.0,0.13500000000000004,0.11400000000000002,0.07899999999999999,0.13500000000000004,0.1,0.71,0.71,0.71,0.71,0.0
0.0,0.038000000000000006,0.0,0.14000000000000004,0.11600000000000002,0.07599999999999998,0.14000000000000004,0.1,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.8099999999999999,0.0
0.0,0.04275000000000001,0.0,0.14500000000000005,0.11800000000000002,0.07299999999999998,0.14500000000000005,0.1,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.9099999999999999,0.0
0.0,0.047500000000000014,0.0,0.15000000000000005,0.12000000000000002,0.06999999999999998,0.15000000000000005,0.1,1.01,1.01,1.01,1.01,0.0
0.0,0.05225000000000002,0.0,0.15500000000000005,0.12200000000000003,0.06699999999999998,0.15500000000000005,0.1,1.11,1.11,1.11,1.11,0.0
0.0,0.05700000000000002,0.0,0.16000000000000006,0.12400000000000003,0.06399999999999997,0.16000000000000006,0.1,1.2100000000000002,1.2100000000000002,1.2100000000000002,1.2100000000000002,0.0
0.0,0.06175000000000003,0.0,0.16500000000000006,0.12600000000000003,0.06099999999999997,0.16500000000000006,0.1,1.3100000000000003,1.3100000000000003,1.3100000000000003,1.3100000000000003,0.0
0.0,0.06650000000000003,0.0,0.17000000000000007,0.12800000000000003,0.05799999999999997,0.17000000000000007,0.1,1.4100000000000004,1.4100000000000004,1.4100000000000004,1.4100000000000004,0.0
0.0,0.07125000000000004,0.0,0.17500000000000007,0.13000000000000003,0.054999999999999966,0.17500000000000007,0.1,1.5100000000000005,1.5100000000000005,1.5100000000000005,1.5100000000000005,0.0
0.0,0.07600000000000004,0.0,0.18000000000000008,0.13200000000000003,0.05199999999999996,0.18000000000000008,0.1,1.6100000000000005,1.6100000000000005,1.6100000000000005,1.6100000000000005,0.0
0.0,0.08075000000000004,0.0,0.18500000000000008,0.13400000000000004,0.04899999999999996,0.18500000000000008,0.1,1.7100000000000006,1.7100000000000006,1.7100000000000006,1.7100000000000006,0.0
0.0,0.08550000000000005,0.0,0.19000000000000009,0.13600000000000004,0.04599999999999996,0.19000000000000009,0.1,1.8100000000000007,1.8100000000000007,1.8100000000000007,1.8100000000000007,0.0
0.0,0.09025000000000005,0.0,0.1950000000000001,0.13800000000000004,0.042999999999999955,0.1950000000000001,0.1,1.9100000000000008,1.9100000000000008,1.9100000000000008,1.9100000000000008,0.0
0.0,0.09500000000000006,0.0,0.2000000000000001,0.14000000000000004,0.03999999999999995,0.2000000000000001,0.1,2.0100000000000007,2.0100000000000007,2.0100000000000007,2.0100000000000007,0.0
0.0,0.09975000000000006,0.0,0.2050000000000001,0.14200000000000004,0.03699999999999995,0.2050000000000001,0.1,2.1100000000000008,2.1100000000000008,2.1100000000000008,2.1100000000000008,0.0
0.0,0.10450000000000007,0.0,0.2100000000000001,0.14400000000000004,0.03399999999999995,0.2100000000000001,0.1,2.210000000000001,2.210000000000001,2.210000000000001,2.210000000000001,0.0
0.0,0.10925000000000007,0.0,0.2150000000000001,0.14600000000000005,0.030999999999999948,0.2150000000000001,0.1,2.310000000000001,2.310000000000001,2.310000000000001,2.310000000000001,0.0
0.0,0.11400000000000007,0.0,0.2200000000000001,0.14800000000000005,0.02799999999999995,0.2200000000000001,0.1,2.410000000000001,2.410000000000001,2.410000000000001,2.410000000000001,0.0
0.0,0.11875000000000008,0.0,0.22500000000000012,0.15000000000000005,0.02499999999999995,0.22500000000000012,0.1,2.510000000000001,2.510000000000001,2.510000000000001,2.510000000000001,0.0
0.0,0.12350000000000008,0.0,0.23000000000000012,0.15200000000000005,0.02199999999999995,0.23000000000000012,0.1,2.610000000000001,2.610000000000001,2.610000000000001,2.610000000000001,0.0
0.0,0.1282500000000001,0.0,0.23500000000000013,0.15400000000000005,0.01899999999999995,0.23500000000000013,0.1,2.7100000000000013,2.7100000000000013,2.7100000000000013,2.7100000000000013,0.0
0.0,0.1330000000000001,0.0,0.24000000000000013,0.15600000000000006,0.015999999999999952,0.24000000000000013,0.1,2.8100000000000014,2.8100000000000014,2.8100000000000014,2.8100000000000014,0.0
0.0,0.1377500000000001,0.0,0.24500000000000013,0.15800000000000006,0.012999999999999953,0.24500000000000013,0.1,2.9100000000000015,2.9100000000000015,2.9100000000000015,2.9100000000000015,0.0
0.0,0.1425000000000001,0.0,0.2500000000000001,0.16000000000000006,0.009999999999999953,0.2500000000000001,0.1,3.0100000000000016,3.0100000000000016,3.0100000000000016,3.0100000000000016,0.0
0.0,0.1472500000000001,0.0,0.2550000000000001,0.16200000000000006,0.006999999999999953,0.2550000000000001,0.1,3.1100000000000017,3.1100000000000017,3.1100000000000017,3.1100000000000017,0.0
