1.044750188328873897e+00,1.031722924652799800e-01,-1.978796494953635188e-01,3.519037503758290497e-02,6.452643003152390422e-02,-7.703811320609262880e-01,-1.573900280264476370e+00,1.564013715556506964e-02,-1.000000000000000056e-01,1.000000000000000056e-01,-7.066261982749715009e-02,4.999129982946047546e-02,0.000000000000000000e+00
1.047763951767409552e+00,9.995999657287278628e-02,-1.962637177656939291e-01,-1.027190470510605524e-02,9.972544501202980360e-02,-8.270882320340084970e-01,-1.532640125857859248e+00,6.044597906599592785e-05,-2.000000000000000111e-01,2.000000000000000111e-01,-1.306536644811993608e-01,9.229087211585734751e-02,0.000000000000000000e+00
1.050994434639998198e+00,9.687189018489208991e-02,-1.946003849848663148e-01,-5.396057311002040030e-02,1.330876846864565421e-01,-8.800941947386020647e-01,-1.492942502864717413e+00,-1.405038647116703052e-02,-3.000000000000000444e-01,3.000000000000000444e-01,-1.823243891642926662e-01,1.358844921951476159e-01,0.000000000000000000e+00
1.054433592247633333e+00,9.389433051754833559e-02,-1.929059557667619218e-01,-9.598001193448749135e-02,1.648555482194939137e-01,-9.300491611589537522e-01,-1.454470297142644197e+00,-2.677549514659020510e-02,-4.000000000000000222e-01,4.000000000000000222e-01,-2.266775078424314582e-01,1.800302637115744619e-01,0.000000000000000000e+00
1.057943721461560571e+00,9.108245609551191002e-02,-1.911746401810159313e-01,-1.364346575805215622e-01,1.951994514813741310e-01,-9.774276447209133689e-01,-1.416984230129176847e+00,-3.819674650634187485e-02,-4.958417055066912105e-01,5.000000000000000000e-01,-2.645933117849112448e-01,2.241540812874014132e-01,0.000000000000000000e+00
1.061240366523395373e+00,8.853530319233024470e-02,-1.894353515205260408e-01,-1.754228050897569668e-01,2.242500339722329206e-01,-1.022582784335071215e+00,-1.380320868264988343e+00,-4.839208986495374676e-02,-5.815436033522295434e-01,5.971036994225605854e-01,-2.968548581017597110e-01,2.678174291812723262e-01,0.000000000000000000e+00
1.064278747982231765e+00,8.623625027976702939e-02,-1.877317762885194474e-01,-2.130319071083020543e-01,2.521178288558319491e-01,-1.065781370280107776e+00,-1.344377606136738068e+00,-5.743347343570966157e-02,-6.581157617036290652e-01,6.892553083141643722e-01,-3.241732538572828504e-01,3.107152754770006187e-01,0.000000000000000000e+00
1.067078127415572508e+00,8.416097591829851954e-02,-1.860708262237260602e-01,-2.493450452471098477e-01,2.788889080866490677e-01,-1.107233541215487227e+00,-1.309079815856761142e+00,-6.538968658294871950e-02,-7.265019269338920394e-01,7.765584933377486232e-01,-3.471800051154970701e-01,3.526390465285366704e-01,0.000000000000000000e+00
1.069657139873770424e+00,8.228732224563892195e-02,-1.844571015341988085e-01,-2.844414783805495617e-01,3.046312519375669603e-01,-1.147108085545279099e+00,-1.274372321661320528e+00,-7.232682168064448469e-02,-7.875565032583955460e-01,8.591720337004171704e-01,-3.664274321176327898e-01,3.934454375688385408e-01,0.000000000000000000e+00
1.072033603997907258e+00,8.059515860325414116e-02,-1.828933660706549003e-01,-3.183962122511228565e-01,3.293989864046210636e-01,-1.185542373795121174e+00,-1.240213918503098478e+00,-7.830805577022328934e-02,-8.420505974565946072e-01,9.372935064881546818e-01,-3.823977920929788055e-01,4.330431761337238394e-01,0.000000000000000000e+00
1.074224405760624279e+00,7.906624062674871833e-02,-1.813809250791841021e-01,-3.512797586235322789e-01,3.532354724759068088e-01,-1.222649480496359242e+00,-1.206573551101545405e+00,-8.339354460948557313e-02,-8.906782280805419783e-01,1.011146792716549836e+00,-3.955113730897221735e-01,4.713824127349156567e-01,0.000000000000000000e+00
1.076245434719265592e+00,7.768406942231587120e-02,-1.799199290659927730e-01,-3.831580357336510367e-01,3.761756110327446612e-01,-1.258523405518476190e+00,-1.173427603085200888e+00,-8.764040185744660649e-02,-9.340624980143820144e-01,1.080972463387848359e+00,-4.061336999045338514e-01,5.084461402871852664e-01,0.000000000000000000e+00
1.078111557641221907e+00,7.643375418200849813e-02,-1.785096202139234423e-01,-4.140923727450844805e-01,3.982475969606572574e-01,-1.293242975460347388e+00,-1.140757946459614924e+00,-9.110274113831401399e-02,-9.727615848735902127e-01,1.147020371774623904e+00,-4.145819520288692162e-01,5.442432139390898094e-01,0.000000000000000000e+00
1.079836618495994882e+00,7.530188050165428915e-02,-1.771485333594983447e-01,-4.441395894235087849e-01,4.194742772121875518e-01,-1.326874807111022792e+00,-1.108550522502112834e+00,-9.383176309579956131e-02,-1.007274452081857063e+00,1.209543953301743802e+00,-4.211306748544992873e-01,5.788026510835742044e-01,0.000000000000000000e+00
1.081433456762397549e+00,7.427638580270566615e-02,-1.758346605971591314e-01,-4.733521289020078404e-01,4.398742181904776727e-01,-1.359475591106396708e+00,-1.076794300511844549e+00,-9.587587326670883592e-02,-1.038046221906908206e+00,1.268795855714174525e+00,-4.260168559399719612e-01,6.121689647564270143e-01,0.000000000000000000e+00
1.082913938152283428e+00,7.334644260904561730e-02,-1.745655865199705614e-01,-5.017782266517712975e-01,4.594625559571686169e-01,-1.391093874303128031e+00,-1.045480509172175720e+00,-9.728081970314779447e-02,-1.065473180674641140e+00,1.325024609777514017e+00,-4.294444321769224637e-01,6.443983362889835753e-01,0.000000000000000000e+00
1.084288993440614579e+00,7.250234995810783678e-02,-1.733385996058545986e-01,-5.294621028886472569e-01,4.782516816393775905e-01,-1.421771466882887580e+00,-1.014602067074776182e+00,-9.808984181632927901e-02,-1.089907407248702720e+00,1.378472115874850745e+00,-4.315882888138267703e-01,6.755554724491641405e-01,0.000000000000000000e+00
1.085568662271404028e+00,7.173543289612847873e-02,-1.721507841286894491e-01,-5.564441688650353379e-01,4.962518000555614650e-01,-1.451544564753090238e+00,-9.841531603250618376e-01,-9.834382397386355612e-02,-1.111661030291538399e+00,1.429371771319382756e+00,-4.325978065996564648e-01,7.057110226366913874e-01,0.000000000000000000e+00
1.086762139687671880e+00,7.103794978702421270e-02,-1.709990961022436196e-01,-5.827612399994777093e-01,5.134713896103885178e-01,-1.480444653382744225e+00,-9.541289297836805794e-01,-9.808144902996095149e-02,-1.131010129310481060e+00,1.477947101307419464e+00,-4.326000085548885599e-01,7.349394555610179181e-01,0.000000000000000000e+00
1.087877823787691600e+00,7.040300702588286885e-02,-1.698804260811030975e-01,-6.084467507289317290e-01,5.299175844455962237e-01,-1.508499242065928003e+00,-9.245252406840384074e-01,-9.733934827317970717e-02,-1.148198300294847485e+00,1.524410786078127966e+00,-4.317023530757773120e-01,7.633173138682485259e-01,0.000000000000000000e+00
1.088923363395422061e+00,6.982448066953569898e-02,-1.687916510995373098e-01,-6.335309674490955389e-01,5.455964947388058928e-01,-1.535732465369953559e+00,-8.953385145541069567e-01,-9.615224530100771605e-02,-1.163439909870463973e+00,1.568964000045330875e+00,-4.299952153260800380e-01,7.909217805101383947e-01,0.000000000000000000e+00
1.089905704991578350e+00,6.929694446122861007e-02,-1.677296775940959328e-01,-6.580411970316194514e-01,5.605134773065540976e-01,-1.562165579663309600e+00,-8.665656085058519587e-01,-9.455309212814921871e-02,-1.176923063113742618e+00,1.611795996888160110e+00,-4.275540942737739991e-01,8.178295030573830005e-01,0.000000000000000000e+00
